Data from 20170802-ORNL-NYSim-Air_HRD10391_10-38-02-656.txt Node
Date: Wed Aug 02 10:38:02 EDT 2017
User: Ender
Spectrometer: HR+D1039
Trigger mode: 0
Integration Time (sec): 1.100000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.836	-9.31
188.309	-9.31
188.782	-9.31
189.255	-15.31
189.728	-9.31
190.201	4.69
190.674	3.69
191.147	-13.31
191.619	-5.31
192.092	-3.31
192.565	-11.31
193.038	9.69
193.511	-6.31
193.984	7.69
194.456	4.69
194.929	21.69
195.402	11.69
195.874	9.69
196.347	14.69
196.82	15.69
197.292	8.69
197.765	21.69
198.237	33.69
198.71	34.69
199.182	31.69
199.655	54.69
200.127	39.69
200.6	54.69
201.072	52.69
201.544	65.69
202.017	62.69
202.489	63.69
202.961	64.69
203.433	88.69
203.906	86.69
204.378	60.69
204.85	74.69
205.322	56.69
205.794	88.69
206.266	73.69
206.739	71.69
207.211	76.69
207.683	80.69
208.155	85.69
208.627	100.69
209.099	98.69
209.57	81.69
210.042	78.69
210.514	73.69
210.986	80.69
211.458	79.69
211.93	75.69
212.402	76.69
212.873	74.69
213.345	89.69
213.817	69.69
214.288	102.69
214.76	79.69
215.232	76.69
215.703	83.69
216.175	72.69
216.646	74.69
217.118	83.69
217.589	78.69
218.061	87.69
218.532	78.69
219.004	79.69
219.475	77.69
219.946	79.69
220.418	80.69
220.889	87.69
221.36	73.69
221.832	58.69
222.303	70.69
222.774	90.69
223.245	86.69
223.717	67.69
224.188	81.69
224.659	71.69
225.13	60.69
225.601	61.69
226.072	71.69
226.543	79.69
227.014	52.69
227.485	66.69
227.956	74.69
228.427	74.69
228.898	81.69
229.369	85.69
229.839	67.69
230.31	83.69
230.781	71.69
231.252	76.69
231.722	84.69
232.193	77.69
232.664	86.69
233.135	83.69
233.605	70.69
234.076	89.69
234.546	83.69
235.017	101.69
235.487	90.69
235.958	89.69
236.428	84.69
236.899	88.69
237.369	95.69
237.84	97.69
238.31	100.69
238.78	81.69
239.251	90.69
239.721	108.69
240.191	84.69
240.662	95.69
241.132	91.69
241.602	81.69
242.072	79.69
242.542	88.69
243.013	95.69
243.483	88.69
243.953	88.69
244.423	96.69
244.893	86.69
245.363	101.69
245.833	91.69
246.303	91.69
246.773	96.69
247.243	85.69
247.712	107.69
248.182	99.69
248.652	98.69
249.122	111.69
249.592	133.69
250.061	160.69
250.531	219.69
251.001	171.69
251.471	158.69
251.94	142.69
252.41	114.69
252.879	90.69
253.349	106.69
253.818	102.69
254.288	82.69
254.757	95.69
255.227	87.69
255.696	106.69
256.166	89.69
256.635	103.69
257.105	96.69
257.574	101.69
258.043	96.69
258.513	122.69
258.982	134.69
259.451	118.69
259.92	130.69
260.389	117.69
260.859	108.69
261.328	104.69
261.797	122.69
262.266	124.69
262.735	102.69
263.204	112.69
263.673	102.69
264.142	85.69
264.611	92.69
265.08	85.69
265.549	88.69
266.018	79.69
266.487	82.69
266.955	79.69
267.424	73.69
267.893	83.69
268.362	102.69
268.83	78.69
269.299	101.69
269.768	87.69
270.236	88.69
270.705	88.69
271.174	93.69
271.642	105.69
272.111	91.69
272.579	130.69
273.048	131.69
273.516	139.69
273.985	140.69
274.453	150.69
274.922	119.69
275.39	91.69
275.858	86.69
276.327	91.69
276.795	94.69
277.263	100.69
277.731	95.69
278.2	146.69
278.668	155.69
279.136	136.69
279.604	111.69
280.072	100.69
280.54	99.69
281.008	108.69
281.477	101.69
281.945	97.69
282.413	103.69
282.881	107.69
283.348	105.69
283.816	89.69
284.284	113.69
284.752	101.69
285.22	106.69
285.688	124.69
286.156	109.69
286.623	169.69
287.091	273.69
287.559	196.69
288.026	120.69
288.494	117.69
288.962	107.69
289.429	93.69
289.897	98.69
290.364	100.69
290.832	89.69
291.3	93.69
291.767	93.69
292.234	102.69
292.702	106.69
293.169	103.69
293.637	108.69
294.104	110.69
294.571	99.69
295.039	120.69
295.506	120.69
295.973	105.69
296.44	104.69
296.908	119.69
297.375	122.69
297.842	117.69
298.309	104.69
298.776	108.69
299.243	110.69
299.71	113.69
300.177	106.69
300.644	102.69
301.111	104.69
301.578	118.69
302.045	117.69
302.512	101.69
302.979	113.69
303.446	111.69
303.913	104.69
304.379	106.69
